tipo,osm_id,osm_url,lat,lon,mecanismo,categoria,voltaje,detalle,operador,peligro,riesgo_max,riesgo_medio,mes_pico,especies
apoyo,6294396361,https://www.openstreetmap.org/node/6294396361,36.0536032,-5.5507302,electrocucion,distribucion,20000.0,tower,,1.3,439.24542841870397,196.86907963488886,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,12185925816,https://www.openstreetmap.org/node/12185925816,36.0540694,-5.5501545,electrocucion,distribucion,20000.0,tower,,1.3,439.24542841870397,196.86907963488886,nov,"Buitre negro, Milano real, Águila perdicera"
linea,672162863,https://www.openstreetmap.org/way/672162863,36.05237353333333,-5.551735133333334,colision_linea,distribucion,20000.0,minor_line,,,359.1203062958302,167.80688477283377,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
apoyo,6294396374,https://www.openstreetmap.org/node/6294396374,36.0515107,-5.5524361,electrocucion,distribucion,20000.0,tower,,1.0,337.8810987836184,151.43775356529912,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097615,https://www.openstreetmap.org/node/6394097615,36.0539928,-5.5501855,electrocucion,distribucion,66000.0,tower,,1.0,337.8810987836184,151.43775356529912,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396376,https://www.openstreetmap.org/node/6294396376,36.0537105,-5.5505528,electrocucion,distribucion,66000.0,tower,,1.0,337.8810987836184,151.43775356529912,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396372,https://www.openstreetmap.org/node/6294396372,36.0505451,-5.5532154,electrocucion,distribucion,20000.0,tower,,1.0,337.8810987836184,151.43775356529912,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396373,https://www.openstreetmap.org/node/6294396373,36.0509828,-5.5528646,electrocucion,distribucion,20000.0,tower,,1.0,337.8810987836184,151.43775356529912,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396362,https://www.openstreetmap.org/node/6294396362,36.0531457,-5.5506695,electrocucion,distribucion,66000.0,tower,,1.0,337.8810987836184,151.43775356529912,nov,"Buitre negro, Milano real, Águila perdicera"
linea,684125290,https://www.openstreetmap.org/way/684125290,36.04264775,-5.5582802000000004,colision_linea,distribucion,20000.0,minor_line,,,295.6018757397991,148.23794659478688,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
apoyo,6294396368,https://www.openstreetmap.org/node/6294396368,36.0488511,-5.5545912,electrocucion,distribucion,20000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396370,https://www.openstreetmap.org/node/6294396370,36.0496315,-5.5539664,electrocucion,distribucion,20000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396371,https://www.openstreetmap.org/node/6294396371,36.0498896,-5.5537556,electrocucion,distribucion,20000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,4044267631,https://www.openstreetmap.org/node/4044267631,36.0478694,-5.5544034,electrocucion,distribucion,66000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,4044267632,https://www.openstreetmap.org/node/4044267632,36.0496274,-5.5531592,electrocucion,distribucion,66000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396369,https://www.openstreetmap.org/node/6294396369,36.0493033,-5.5542382,electrocucion,distribucion,20000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396367,https://www.openstreetmap.org/node/6294396367,36.0483715,-5.554978,electrocucion,distribucion,20000.0,tower,,1.0,263.29933504647147,120.85165099709343,nov,"Buitre negro, Milano real, Águila perdicera"
linea,1316644535,https://www.openstreetmap.org/way/1316644535,36.0423397,-5.563248066666667,colision_linea,distribucion,66000.0,line,,,249.74995230606532,121.23199393240806,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
linea,1316644532,https://www.openstreetmap.org/way/1316644532,36.04230646666667,-5.563242566666666,colision_linea,distribucion,66000.0,line,,,249.74995230606532,121.23199393240806,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
linea,1316644531,https://www.openstreetmap.org/way/1316644531,36.04235473333333,-5.563353966666667,colision_linea,distribucion,66000.0,line,,,249.74995230606532,121.23199393240806,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
linea,96914801,https://www.openstreetmap.org/way/96914801,36.041878125000004,-5.563837425,colision_linea,distribucion,66000.0,Línea de alta tensión Getares - KW Tarifa y Pesur - KW Tarifa,,,249.74995230606532,121.23199393240806,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
linea,1316644533,https://www.openstreetmap.org/way/1316644533,36.0422847,-5.563259333333334,colision_linea,distribucion,66000.0,line,,,249.74995230606532,121.23199393240806,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
linea,1316644534,https://www.openstreetmap.org/way/1316644534,36.042426533333334,-5.563232633333333,colision_linea,distribucion,66000.0,line,,,249.74995230606532,121.23199393240806,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
aerogenerador,1968239153,https://www.openstreetmap.org/node/1968239153,36.0820534,-5.6634064,colision_aerogenerador,eolico,,660 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239253,https://www.openstreetmap.org/node/1968239253,36.0839285,-5.6627694,colision_aerogenerador,eolico,,600 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239444,https://www.openstreetmap.org/node/1968239444,36.080664,-5.6637725,colision_aerogenerador,eolico,,600 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239258,https://www.openstreetmap.org/node/1968239258,36.0845506,-5.6625588,colision_aerogenerador,eolico,,600 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239381,https://www.openstreetmap.org/node/1968239381,36.0800288,-5.6637578,colision_aerogenerador,eolico,,600 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239135,https://www.openstreetmap.org/node/1968239135,36.0826843,-5.6631945,colision_aerogenerador,eolico,,660 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239148,https://www.openstreetmap.org/node/1968239148,36.0833096,-5.6629812,colision_aerogenerador,eolico,,660 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239122,https://www.openstreetmap.org/node/1968239122,36.0814292,-5.663617,colision_aerogenerador,eolico,,660 kW,,,235.5029404207162,115.36844062964781,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
apoyo,6406806910,https://www.openstreetmap.org/node/6406806910,36.0675267,-5.5208217,electrocucion,distribucion,20000.0,pole,,1.1,234.55133121937013,107.88705557102615,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6406806912,https://www.openstreetmap.org/node/6406806912,36.0683982,-5.5212803,electrocucion,distribucion,20000.0,pole,,1.1,234.55133121937013,107.88705557102615,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6406806911,https://www.openstreetmap.org/node/6406806911,36.0679614,-5.5209638,electrocucion,distribucion,20000.0,pole,,1.1,234.55133121937013,107.88705557102615,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097657,https://www.openstreetmap.org/node/6394097657,36.0942244,-5.4715053,electrocucion,distribucion,66000.0,tower,,1.0,223.69357586117857,64.90426064575003,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6396319956,https://www.openstreetmap.org/node/6396319956,36.0926649,-5.4749505,electrocucion,distribucion,20000.0,tower,,1.0,223.69357586117857,64.90426064575003,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6396319957,https://www.openstreetmap.org/node/6396319957,36.0940521,-5.4742612,electrocucion,distribucion,20000.0,tower,,1.0,223.69357586117857,64.90426064575003,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6394097656,https://www.openstreetmap.org/node/6394097656,36.0914794,-5.4727779,electrocucion,distribucion,66000.0,tower,,1.0,223.69357586117857,64.90426064575003,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,4044267627,https://www.openstreetmap.org/node/4044267627,36.0430092,-5.5589891,electrocucion,distribucion,66000.0,tower,,1.0,222.84496023743006,109.08742262764683,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
apoyo,4044267629,https://www.openstreetmap.org/node/4044267629,36.0445227,-5.5574047,electrocucion,distribucion,66000.0,tower,,1.0,222.84496023743006,109.08742262764683,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
apoyo,6408921278,https://www.openstreetmap.org/node/6408921278,36.0422144,-5.5572903,electrocucion,distribucion,20000.0,tower,,1.0,222.84496023743006,109.08742262764683,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
apoyo,6294396365,https://www.openstreetmap.org/node/6294396365,36.0430811,-5.5592701,electrocucion,distribucion,20000.0,tower,,1.0,222.84496023743006,109.08742262764683,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
aerogenerador,4226781741,https://www.openstreetmap.org/node/4226781741,36.0531411,-5.5135287,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,4226781768,https://www.openstreetmap.org/node/4226781768,36.0537228,-5.5140323,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,2640940926,https://www.openstreetmap.org/node/2640940926,36.0520241,-5.511921,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,4226781799,https://www.openstreetmap.org/node/4226781799,36.0549718,-5.5145345,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,2640940939,https://www.openstreetmap.org/node/2640940939,36.0525637,-5.5124239,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,2640940900,https://www.openstreetmap.org/node/2640940900,36.0508319,-5.5111381,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,4226781789,https://www.openstreetmap.org/node/4226781789,36.0543413,-5.5144266,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,2640940892,https://www.openstreetmap.org/node/2640940892,36.0502581,-5.5107987,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,2640940916,https://www.openstreetmap.org/node/2640940916,36.0512685,-5.5115797,colision_aerogenerador,eolico,,500 kW,,,222.28913690900208,102.98110756511981,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
apoyo,6394097617,https://www.openstreetmap.org/node/6394097617,36.0564016,-5.5421561,electrocucion,distribucion,66000.0,tower,,1.0,217.90879010003778,92.59247937500811,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097612,https://www.openstreetmap.org/node/6394097612,36.0583257,-5.5412962,electrocucion,distribucion,20000.0,tower,,1.0,217.90879010003778,92.59247937500811,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,12185925817,https://www.openstreetmap.org/node/12185925817,36.0575543,-5.542858,electrocucion,distribucion,20000.0,tower,,1.0,217.90879010003778,92.59247937500811,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6408921277,https://www.openstreetmap.org/node/6408921277,36.0415432,-5.5602381,electrocucion,distribucion,20000.0,tower,,1.0,214.65838018648293,102.29316548788343,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,6408921276,https://www.openstreetmap.org/node/6408921276,36.0406301,-5.5610763,electrocucion,distribucion,20000.0,tower,,1.0,214.65838018648293,102.29316548788343,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,4044267625,https://www.openstreetmap.org/node/4044267625,36.0418231,-5.5616425,electrocucion,distribucion,66000.0,tower,,1.0,214.65838018648293,102.29316548788343,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,4044267624,https://www.openstreetmap.org/node/4044267624,36.0414143,-5.5641957,electrocucion,distribucion,66000.0,tower,,1.0,214.65838018648293,102.29316548788343,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,1123123013,https://www.openstreetmap.org/node/1123123013,36.0414821,-5.5641951,electrocucion,distribucion,66000.0,tower,,1.0,214.65838018648293,102.29316548788343,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,1123122991,https://www.openstreetmap.org/node/1123122991,36.0422931,-5.5635985,electrocucion,distribucion,66000.0,tower,,1.0,214.65838018648293,102.29316548788343,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,2640940955,https://www.openstreetmap.org/node/2640940955,36.0664836,-5.5245974,electrocucion,distribucion,20000.0,tower,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6406806908,https://www.openstreetmap.org/node/6406806908,36.0655244,-5.5202329,electrocucion,distribucion,20000.0,pole,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097608,https://www.openstreetmap.org/node/6394097608,36.0681963,-5.5211004,electrocucion,distribucion,20000.0,tower,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097607,https://www.openstreetmap.org/node/6394097607,36.0684304,-5.5206049,electrocucion,distribucion,20000.0,tower,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6406806909,https://www.openstreetmap.org/node/6406806909,36.0666984,-5.5205816,electrocucion,distribucion,20000.0,pole,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097626,https://www.openstreetmap.org/node/6394097626,36.0668352,-5.52022,electrocucion,distribucion,66000.0,tower,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097625,https://www.openstreetmap.org/node/6394097625,36.0658279,-5.5226496,electrocucion,distribucion,66000.0,tower,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,2640940966,https://www.openstreetmap.org/node/2640940966,36.0673363,-5.5228461,electrocucion,distribucion,20000.0,tower,,1.0,213.2284829267001,98.07914142820562,nov,"Buitre negro, Milano real, Águila perdicera"
linea,682711535,https://www.openstreetmap.org/way/682711535,36.0577374125,-5.54254285,colision_linea,distribucion,20000.0,minor_line,,,202.0046827664707,90.63722679586266,nov,"Buitre negro, Águila perdicera, Halcón peregrino"
aerogenerador,1140761833,https://www.openstreetmap.org/node/1140761833,36.049779,-5.5869631,colision_aerogenerador,eolico,,2 MW,,,193.1399995521033,104.33286523656933,oct,"Cigüeña negra, Águila imperial ibérica, Águila perdicera"
aerogenerador,1140761925,https://www.openstreetmap.org/node/1140761925,36.0450685,-5.5896842,colision_aerogenerador,eolico,,2 MW,,,193.1399995521033,104.33286523656933,oct,"Cigüeña negra, Águila imperial ibérica, Águila perdicera"
aerogenerador,1140761724,https://www.openstreetmap.org/node/1140761724,36.0483372,-5.5870291,colision_aerogenerador,eolico,,2 MW,,,193.1399995521033,104.33286523656933,oct,"Cigüeña negra, Águila imperial ibérica, Águila perdicera"
aerogenerador,1140761814,https://www.openstreetmap.org/node/1140761814,36.0472506,-5.5884546,colision_aerogenerador,eolico,,2 MW,,,193.1399995521033,104.33286523656933,oct,"Cigüeña negra, Águila imperial ibérica, Águila perdicera"
aerogenerador,1140761700,https://www.openstreetmap.org/node/1140761700,36.046251,-5.5893183,colision_aerogenerador,eolico,,2 MW,,,193.1399995521033,104.33286523656933,oct,"Cigüeña negra, Águila imperial ibérica, Águila perdicera"
linea,684551822,https://www.openstreetmap.org/way/684551822,36.038549833333335,-5.567661666666666,colision_linea,distribucion,20000.0,minor_line,,,183.6448359802243,85.29493446031863,oct,"Cigüeña negra, Águila perdicera, Culebrera europea"
apoyo,1127512044,https://www.openstreetmap.org/node/1127512044,36.0384364,-5.5675851,electrocucion,distribucion,20000.0,tower,,1.0,182.05959272568793,81.73437441084573,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,6413797125,https://www.openstreetmap.org/node/6413797125,36.0364192,-5.5662918,electrocucion,distribucion,20000.0,tower,,1.0,182.05959272568793,81.73437441084573,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,6418344267,https://www.openstreetmap.org/node/6418344267,36.035543,-5.5678944,electrocucion,distribucion,20000.0,tower,,1.0,182.05959272568793,81.73437441084573,oct,"Cigüeña negra, Águila perdicera, Milano real"
linea,688601272,https://www.openstreetmap.org/way/688601272,36.09114303333333,-5.791623733333334,colision_linea,distribucion,20000.0,minor_line,,,175.47520550296088,84.93797655294601,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6457699886,https://www.openstreetmap.org/node/6457699886,36.0913688,-5.7901758,electrocucion,distribucion,20000.0,tower,,1.0,169.67518652671097,81.88438338946224,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6457699348,https://www.openstreetmap.org/node/6457699348,36.0911336,-5.791714,electrocucion,distribucion,20000.0,pole,,1.0,169.67518652671097,81.88438338946224,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6457699898,https://www.openstreetmap.org/node/6457699898,36.094984,-5.7946698,electrocucion,distribucion,20000.0,tower,,1.0,169.67518652671097,81.88438338946224,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6457699899,https://www.openstreetmap.org/node/6457699899,36.0942623,-5.7935192,electrocucion,distribucion,20000.0,tower,,1.0,169.67518652671097,81.88438338946224,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6457699347,https://www.openstreetmap.org/node/6457699347,36.0909267,-5.7929814,electrocucion,distribucion,20000.0,pole,,1.0,169.67518652671097,81.88438338946224,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6457699900,https://www.openstreetmap.org/node/6457699900,36.092472,-5.7907203,electrocucion,distribucion,20000.0,tower,,1.0,169.67518652671097,81.88438338946224,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6394097611,https://www.openstreetmap.org/node/6394097611,36.0592402,-5.5394369,electrocucion,distribucion,20000.0,tower,,1.0,163.08906216428542,68.10911730119368,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097618,https://www.openstreetmap.org/node/6394097618,36.0579371,-5.5385489,electrocucion,distribucion,66000.0,tower,,1.0,163.08906216428542,68.10911730119368,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097619,https://www.openstreetmap.org/node/6394097619,36.0591242,-5.5357656,electrocucion,distribucion,66000.0,tower,,1.0,163.08906216428542,68.10911730119368,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6394097610,https://www.openstreetmap.org/node/6394097610,36.0598467,-5.5382123,electrocucion,distribucion,20000.0,tower,,1.0,163.08906216428542,68.10911730119368,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6396319958,https://www.openstreetmap.org/node/6396319958,36.0972781,-5.4725526,electrocucion,distribucion,20000.0,tower,,1.0,159.42766449380784,45.85636226743773,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6396319959,https://www.openstreetmap.org/node/6396319959,36.0993988,-5.471642,electrocucion,distribucion,20000.0,tower,,1.0,159.42766449380784,45.85636226743773,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6457699895,https://www.openstreetmap.org/node/6457699895,36.0974602,-5.7986127,electrocucion,distribucion,20000.0,tower,,1.3,157.8352194133501,74.85025958382825,sep,"Halcón peregrino, Abejero europeo, Águila calzada"
apoyo,6396319952,https://www.openstreetmap.org/node/6396319952,36.0885273,-5.482403,electrocucion,distribucion,20000.0,tower,,1.0,153.31939976713454,45.54842882587513,oct,"Cigüeña negra, Halcón peregrino, Águila perdicera"
apoyo,6396319951,https://www.openstreetmap.org/node/6396319951,36.0875302,-5.4842336,electrocucion,distribucion,20000.0,tower,,1.0,153.31939976713454,45.54842882587513,oct,"Cigüeña negra, Halcón peregrino, Águila perdicera"
apoyo,6396319953,https://www.openstreetmap.org/node/6396319953,36.0895406,-5.4805765,electrocucion,distribucion,20000.0,tower,,1.0,153.31939976713454,45.54842882587513,oct,"Cigüeña negra, Halcón peregrino, Águila perdicera"
aerogenerador,1968239114,https://www.openstreetmap.org/node/1968239114,36.080523,-5.6564233,colision_aerogenerador,eolico,,2 MW,,,152.9241296915636,74.95365074161062,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239264,https://www.openstreetmap.org/node/1968239264,36.0832207,-5.6588064,colision_aerogenerador,eolico,,660 kW,,,152.9241296915636,74.95365074161062,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239142,https://www.openstreetmap.org/node/1968239142,36.0819017,-5.6559485,colision_aerogenerador,eolico,,2 MW,,,152.9241296915636,74.95365074161062,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239208,https://www.openstreetmap.org/node/1968239208,36.0838287,-5.6586616,colision_aerogenerador,eolico,,660 kW,,,152.9241296915636,74.95365074161062,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
aerogenerador,1968239227,https://www.openstreetmap.org/node/1968239227,36.0844401,-5.6585234,colision_aerogenerador,eolico,,660 kW,,,152.9241296915636,74.95365074161062,sep,"Cigüeña negra, Abejero europeo, Águila calzada"
apoyo,6294396364,https://www.openstreetmap.org/node/6294396364,36.0452075,-5.5575425,electrocucion,distribucion,20000.0,tower,,1.0,150.60378505265066,72.85790298411452,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396363,https://www.openstreetmap.org/node/6294396363,36.0463491,-5.5566126,electrocucion,distribucion,20000.0,tower,,1.0,150.60378505265066,72.85790298411452,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6294396366,https://www.openstreetmap.org/node/6294396366,36.0481809,-5.5551291,electrocucion,distribucion,20000.0,tower,,1.0,150.60378505265066,72.85790298411452,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,4044267630,https://www.openstreetmap.org/node/4044267630,36.0463539,-5.5555147,electrocucion,distribucion,66000.0,tower,,1.0,150.60378505265066,72.85790298411452,nov,"Buitre negro, Milano real, Águila perdicera"
apoyo,6406806930,https://www.openstreetmap.org/node/6406806930,36.0696015,-5.530487,electrocucion,distribucion,20000.0,pole,,1.1,145.20456322823534,62.320795003886865,nov,"Buitre negro, Águila perdicera, Milano real"
apoyo,2640940969,https://www.openstreetmap.org/node/2640940969,36.0673543,-5.530114,electrocucion,distribucion,20000.0,pole,,1.1,145.20456322823534,62.320795003886865,nov,"Buitre negro, Águila perdicera, Milano real"
apoyo,6406806931,https://www.openstreetmap.org/node/6406806931,36.0689153,-5.5317637,electrocucion,distribucion,20000.0,pole,,1.1,145.20456322823534,62.320795003886865,nov,"Buitre negro, Águila perdicera, Milano real"
apoyo,3455539536,https://www.openstreetmap.org/node/3455539536,36.0308743,-5.6092887,electrocucion,distribucion,66000.0,tower,,1.3,144.7468865189751,64.13309078176563,sep,"Milano negro, Cigüeña negra, Alimoche"
apoyo,6396319955,https://www.openstreetmap.org/node/6396319955,36.0913287,-5.4773833,electrocucion,distribucion,20000.0,tower,,1.0,144.2244582227953,40.740153394136414,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6396319954,https://www.openstreetmap.org/node/6396319954,36.0903512,-5.4791388,electrocucion,distribucion,20000.0,tower,,1.0,144.2244582227953,40.740153394136414,oct,"Cigüeña negra, Águila perdicera, Halcón peregrino"
apoyo,6418344286,https://www.openstreetmap.org/node/6418344286,36.0313166,-5.5742352,electrocucion,distribucion,20000.0,tower,,1.0,143.07516858210352,62.00292994827441,oct,"Cigüeña negra, Milano real, Águila perdicera"
apoyo,6418344287,https://www.openstreetmap.org/node/6418344287,36.0326354,-5.5724971,electrocucion,distribucion,20000.0,tower,,1.0,143.07516858210352,62.00292994827441,oct,"Cigüeña negra, Milano real, Águila perdicera"
apoyo,6418344269,https://www.openstreetmap.org/node/6418344269,36.0336754,-5.5711801,electrocucion,distribucion,20000.0,tower,,1.0,143.07516858210352,62.00292994827441,oct,"Cigüeña negra, Milano real, Águila perdicera"
apoyo,12218053044,https://www.openstreetmap.org/node/12218053044,36.2404131,-5.8230631,electrocucion,distribucion,20000.0,tower,,1.0,139.87878684813154,92.82761404196249,nov,"Grulla común, Águila perdicera, Águila imperial ibérica"
apoyo,6516943124,https://www.openstreetmap.org/node/6516943124,36.2404727,-5.8225236,electrocucion,distribucion,66000.0,tower,,1.0,139.87878684813154,92.82761404196249,nov,"Grulla común, Águila perdicera, Águila imperial ibérica"
apoyo,6646383343,https://www.openstreetmap.org/node/6646383343,36.2412215,-5.8246077,electrocucion,distribucion,20000.0,tower,,1.0,139.87878684813154,92.82761404196249,nov,"Grulla común, Águila perdicera, Águila imperial ibérica"
apoyo,12218053040,https://www.openstreetmap.org/node/12218053040,36.2402554,-5.8227895,electrocucion,distribucion,20000.0,tower,,1.0,139.87878684813154,92.82761404196249,nov,"Grulla común, Águila perdicera, Águila imperial ibérica"
apoyo,6516943122,https://www.openstreetmap.org/node/6516943122,36.2431163,-5.820393,electrocucion,distribucion,66000.0,tower,,1.0,139.87878684813154,92.82761404196249,nov,"Grulla común, Águila perdicera, Águila imperial ibérica"
linea,672162858,https://www.openstreetmap.org/way/672162858,36.03565221081081,-5.570814118918919,colision_linea,distribucion,20000.0,minor_line,,,136.9754649066655,66.97818875222434,oct,"Águila perdicera, Cigüeña negra, Culebrera europea"
apoyo,6413797126,https://www.openstreetmap.org/node/6413797126,36.0407939,-5.5691081,electrocucion,distribucion,20000.0,tower,,1.0,136.44873359786607,63.61015294743851,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,4044267626,https://www.openstreetmap.org/node/4044267626,36.0418558,-5.5662735,electrocucion,distribucion,66000.0,tower,,1.0,136.44873359786607,63.61015294743851,oct,"Cigüeña negra, Águila perdicera, Milano real"
apoyo,6646383341,https://www.openstreetmap.org/node/6646383341,36.2416884,-5.8263563,electrocucion,distribucion,66000.0,tower,,1.0,135.7512034157878,87.95593851271974,oct,"Cigüeña blanca, Águila perdicera, Águila imperial ibérica"
apoyo,6646383346,https://www.openstreetmap.org/node/6646383346,36.2436674,-5.8292137,electrocucion,distribucion,20000.0,tower,,1.0,135.7512034157878,87.95593851271974,oct,"Cigüeña blanca, Águila perdicera, Águila imperial ibérica"
apoyo,6646383342,https://www.openstreetmap.org/node/6646383342,36.243226,-5.8292352,electrocucion,distribucion,66000.0,tower,,1.0,135.7512034157878,87.95593851271974,oct,"Cigüeña blanca, Águila perdicera, Águila imperial ibérica"
apoyo,6646383345,https://www.openstreetmap.org/node/6646383345,36.2428603,-5.8276868,electrocucion,distribucion,20000.0,tower,,1.0,135.7512034157878,87.95593851271974,oct,"Cigüeña blanca, Águila perdicera, Águila imperial ibérica"
